C:/Users/Admin/Downloads/JACKET/crop/1.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/10.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/11.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/12.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/13.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/14.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/15.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/16.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/17.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/18.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/19.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/2.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/20.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/21.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/22.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/23.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/24.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/25.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/26.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/27.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/28.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/29.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/3.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/30.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/31.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/32.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/33.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/34.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/35.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/36.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/37.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/38.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/4.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/5.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/6.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/7.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/8.jpg 1 0 0 20 20
C:/Users/Admin/Downloads/JACKET/crop/9.jpg 1 0 0 20 20
